Name,Rating,Number of Reviews,Category,Address,Lat/Long,Price,lat,long
china-jade-columbus,3.5,33,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'address1': '6104 Boardwalk St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43229', 'country': 'US', 'state': 'OH', 'display_address': ['6104 Boardwalk St', 'Columbus, OH 43229']}","{'latitude': 40.0901889055967, 'longitude': -82.991719096899}",$$,40.09018891,-82.9917191
abyssinia-restaurant-chinese-and-bar-columbus,3,21,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '5125 E Main St', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['5125 E Main St', 'Columbus, OH 43213']}","{'latitude': 39.9544799, 'longitude': -82.86061}",$$,39.9544799,-82.86061
thai-lagoon-bistro-columbus,3,24,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}]","{'address1': '888 E Dublin Granville Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43229', 'country': 'US', 'state': 'OH', 'display_address': ['888 E Dublin Granville Rd', 'Columbus, OH 43229']}","{'latitude': 40.089225769043, 'longitude': -82.9955673217773}",$$,40.08922577,-82.99556732
joy-to-go-columbus,3.5,11,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '3674 E Main St', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['3674 E Main St', 'Columbus, OH 43213']}","{'latitude': 39.95647, 'longitude': -82.89993}",$,39.95647,-82.89993
fresh-wok-columbus,4,10,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '1353 Worthington Centre Dr', 'address2': '', 'address3': 'Worthington Park Centre', 'city': 'Columbus', 'zip_code': '43085', 'country': 'US', 'state': 'OH', 'display_address': ['1353 Worthington Centre Dr', 'Worthington Park Centre', 'Columbus, OH 43085']}","{'latitude': 40.1233711, 'longitude': -82.9807892}",No recorded price,40.1233711,-82.9807892
ko-sheng-chinese-restaurant-columbus,3.5,22,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '3350 Cleveland Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43224', 'country': 'US', 'state': 'OH', 'display_address': ['3350 Cleveland Ave', 'Columbus, OH 43224']}","{'latitude': 40.03564453125, 'longitude': -82.9628219604492}",$,40.03564453,-82.96282196
pacific-eatery-and-catering-columbus,3.5,30,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '4514 Kenny Rd', 'address2': 'Ste B', 'address3': '', 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['4514 Kenny Rd', 'Ste B', 'Columbus, OH 43220']}","{'latitude': 40.0512466430664, 'longitude': -83.0493698120117}",$$,40.05124664,-83.04936981
thai-paradise-pickerington,4.5,179,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '1268 Hill Rd N', 'address2': '', 'address3': '', 'city': 'Pickerington', 'zip_code': '43147', 'country': 'US', 'state': 'OH', 'display_address': ['1268 Hill Rd N', 'Pickerington, OH 43147']}","{'latitude': 39.9141945, 'longitude': -82.7787983}",$$,39.9141945,-82.7787983
hong-kong-house-columbus-2,4,77,"[{'alias': 'szechuan', 'title': 'Szechuan'}]","{'address1': '1831 W Henderson Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['1831 W Henderson Rd', 'Columbus, OH 43220']}","{'latitude': 40.0526773421072, 'longitude': -83.0676714481983}",$$,40.05267734,-83.06767145
family-garden-chinese-restaurant-columbus,4,9,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '5829 Emporium Sq', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43231', 'country': 'US', 'state': 'OH', 'display_address': ['5829 Emporium Sq', 'Columbus, OH 43231']}","{'latitude': 40.08857, 'longitude': -82.94702}",$,40.08857,-82.94702
dragon-one-columbus,3,43,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '721 E Broad St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43205', 'country': 'US', 'state': 'OH', 'display_address': ['721 E Broad St', 'Columbus, OH 43205']}","{'latitude': 39.9641, 'longitude': -82.9813099}",$,39.9641,-82.9813099
sunflower-chinese-restaurant-columbus,3.5,213,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '7370 Sawmill Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['7370 Sawmill Rd', 'Columbus, OH 43235']}","{'latitude': 40.115808, 'longitude': -83.089732}",$$,40.115808,-83.089732
red-chili-asian-kitchen-columbus,3.5,33,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '1948 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1948 N High St', 'Columbus, OH 43201']}","{'latitude': 40.0021178539991, 'longitude': -83.0082357424192}",$,40.00211785,-83.00823574
china-phoenix-columbus,3.5,30,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '4450 Refugee Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43232', 'country': 'US', 'state': 'OH', 'display_address': ['4450 Refugee Rd', 'Columbus, OH 43232']}","{'latitude': 39.9158935546875, 'longitude': -82.8775863647461}",$$,39.91589355,-82.87758636
twin-sunlight-columbus,3.5,16,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '4101 Trabue Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['4101 Trabue Rd', 'Columbus, OH 43228']}","{'latitude': 39.9869804382324, 'longitude': -83.1077194213867}",$,39.98698044,-83.10771942
eastern-bay-columbus-2,3,38,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]","{'address1': '2055 Riverside Dr', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43221', 'country': 'US', 'state': 'OH', 'display_address': ['2055 Riverside Dr', 'Columbus, OH 43221']}","{'latitude': 39.997013092041, 'longitude': -83.0744171142578}",$$,39.99701309,-83.07441711
5th-peking-dynasty-columbus,3.5,71,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '1773 W 5th Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1773 W 5th Ave', 'Columbus, OH 43212']}","{'latitude': 39.98892, 'longitude': -83.0539}",$,39.98892,-83.0539
peking-house-columbus,3.5,38,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '6946 E Broad St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['6946 E Broad St', 'Columbus, OH 43213']}","{'latitude': 39.982475, 'longitude': -82.8164402}",$,39.982475,-82.8164402
joy-food-one-columbus,3.5,40,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '4910 Morse Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['4910 Morse Rd', 'Columbus, OH 43230']}","{'latitude': 40.0564613, 'longitude': -82.8605804}",$,40.0564613,-82.8605804
family-garden-columbus,4,6,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '4256 Eastland Square Dr', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43232', 'country': 'US', 'state': 'OH', 'display_address': ['4256 Eastland Square Dr', 'Columbus, OH 43232']}","{'latitude': 39.91419, 'longitude': -82.88296}",$,39.91419,-82.88296
mark-pis-express-columbus-9,3,13,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '1610 N High St', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1610 N High St', 'Columbus, OH 43201']}","{'latitude': 39.99507, 'longitude': -83.00685}",$,39.99507,-83.00685
joy-house-dublin,4,40,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '5799 Karric Square Dr', 'address2': None, 'address3': '', 'city': 'Dublin', 'zip_code': '43016', 'country': 'US', 'state': 'OH', 'display_address': ['5799 Karric Square Dr', 'Dublin, OH 43016']}","{'latitude': 40.0719, 'longitude': -83.12294}",$,40.0719,-83.12294
china-chef-columbus,3.5,10,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '2690 Westerville Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43224', 'country': 'US', 'state': 'OH', 'display_address': ['2690 Westerville Rd', 'Columbus, OH 43224']}","{'latitude': 40.0225409120321, 'longitude': -82.9634586721659}",$,40.02254091,-82.96345867
mark-pis-feast-of-the-dragon-columbus-2,3,37,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '3663 Soldano Blvd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['3663 Soldano Blvd', 'Columbus, OH 43228']}","{'latitude': 39.9553, 'longitude': -83.09795}",$,39.9553,-83.09795
the-great-wall-restaurant-columbus,3.5,5,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '1214 S James Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43227', 'country': 'US', 'state': 'OH', 'display_address': ['1214 S James Rd', 'Columbus, OH 43227']}","{'latitude': 39.9461381882429, 'longitude': -82.9151842743158}",$,39.94613819,-82.91518427
tadka-indian-restaurant-columbus,3.5,145,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '3535 W Dublin Granville Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['3535 W Dublin Granville Rd', 'Columbus, OH 43235']}","{'latitude': 40.0928688049316, 'longitude': -83.0851364135742}",$$,40.0928688,-83.08513641
wok-wok-kitchen-columbus,3.5,19,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '5483 Hall Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['5483 Hall Rd', 'Columbus, OH 43228']}","{'latitude': 39.9306399, 'longitude': -83.14343}",$,39.9306399,-83.14343
